"No.","Time","Source","Destination","Protocol","Length","Info"
"2649","23419.117829","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2650","23438.744106","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2651","23439.110132","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2654","23458.743860","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2655","23459.109333","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2657","23478.744527","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2658","23479.114533","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2661","23498.744370","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2662","23499.110621","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2663","23518.750682","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2664","23519.138945","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2667","23538.745153","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2668","23539.135125","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2669","23558.745859","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2670","23559.117176","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2673","23578.746265","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2674","23579.110494","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2675","23598.746433","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2676","23599.118734","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2680","23618.747986","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2681","23619.113710","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2682","23638.746110","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2683","23639.114073","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2686","23658.746920","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2687","23659.108257","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2688","23678.747102","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2689","23679.120428","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2692","23698.748383","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2693","23699.132532","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2696","23718.747405","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2697","23719.111835","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2700","23738.747955","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2701","23739.119974","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2702","23758.748438","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2703","23759.119114","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2706","23778.748140","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2707","23779.115323","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2710","23798.748409","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2711","23799.121514","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2714","23818.748868","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2715","23819.131670","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2716","23838.749226","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2717","23839.113962","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2721","23858.750714","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2722","23859.121150","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2725","23878.749264","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2726","23879.120203","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2729","23898.750082","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2730","23899.115428","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2731","23918.754473","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2732","23919.122711","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2735","23938.750420","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2736","23939.140898","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2739","23956.822696","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2740","23956.835398","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2741","23957.222103","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2742","23957.222107","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2743","23958.750816","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2744","23959.127967","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2746","23978.751117","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2747","23979.128265","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2750","23998.751341","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2751","23999.127437","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2752","24018.751559","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2753","24019.133558","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2756","24038.751983","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2757","24039.134821","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2758","24048.290505","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2759","24048.299749","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"2760","24048.684723","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2761","24048.686685","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2762","24058.752011","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2763","24059.149748","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2766","24078.751416","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2767","24079.149480","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2768","24098.750193","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2769","24099.132893","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2770","24438.753148","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2771","24439.163961","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2772","24442.125099","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2773","24442.512856","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2774","24451.244786","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2775","24451.638975","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2778","24458.752365","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2779","24459.147069","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2780","24478.752147","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2781","24479.133863","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2784","24498.758021","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2785","24499.140621","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2788","24518.752464","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2789","24519.153827","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2792","24538.752790","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2793","24539.125007","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2794","24557.863883","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2795","24557.870541","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2796","24558.261199","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2797","24558.261203","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2798","24558.754031","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2799","24559.123200","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2802","24578.753391","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2803","24579.131229","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2804","24580.454477","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2805","24580.833551","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2806","24598.756943","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2807","24599.157486","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2810","24616.351812","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2811","24616.356730","192.168.1.104","161.117.56.73","UDP","394","52506  >  8053 Len=352"
"2812","24616.752594","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2813","24616.752596","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2814","24618.756915","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2815","24619.136725","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2816","24638.754297","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2817","24639.152883","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2820","24658.754334","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2821","24659.147141","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2822","24678.784523","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2823","24679.181214","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2826","24698.754594","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2827","24699.149393","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2828","24718.755076","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2829","24719.149521","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2833","24738.771274","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2834","24739.153780","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2835","24758.756075","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2836","24759.142984","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2839","24778.755786","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2840","24779.155171","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2841","24798.756159","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2842","24799.236813","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2845","24818.758863","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2846","24819.150538","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2847","24838.756436","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2848","24839.151657","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2851","24858.757026","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2852","24859.153809","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2853","24878.757447","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2854","24879.147010","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2857","24898.757179","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2858","24899.156137","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2859","24918.757769","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2860","24919.129219","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2861","24938.757601","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2862","24939.124520","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2865","24958.757670","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2866","24959.182794","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2867","24978.755682","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2868","24979.164541","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2869","24998.754669","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2870","24999.156665","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2873","25018.754610","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2874","25019.170483","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2875","25038.755213","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2876","25039.171548","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2879","25058.755148","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2880","25059.152583","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2881","25067.812301","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2882","25067.822193","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"2883","25068.193931","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2884","25068.206692","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2885","25078.755549","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2886","25079.153981","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2888","25098.755970","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2889","25099.256567","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2892","25118.755729","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2893","25119.145065","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2894","25138.757545","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2895","25139.133324","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2896","25158.756194","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2897","25158.968902","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2898","25158.968904","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2899","25158.969512","192.168.1.104","161.117.56.73","UDP","154","52506  >  8053 Len=112"
"2900","25159.133501","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2901","25159.341421","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2902","25159.349463","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2903","25159.372516","161.117.56.73","192.168.1.104","UDP","138","8053  >  52506 Len=96"
"2906","25178.756262","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2907","25179.135575","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2908","25198.756953","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2909","25199.144819","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2912","25218.756609","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2913","25219.130945","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2914","25238.757283","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2915","25239.166140","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2916","25258.757674","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2917","25259.251141","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2920","25278.757985","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2921","25279.208440","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2922","25298.758148","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2923","25311.193714","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2924","25318.757939","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2925","25319.131635","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2928","25338.759637","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2929","25339.141890","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2931","25358.756685","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2932","25359.156762","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2935","32578.776268","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2936","32579.143983","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2937","32598.778522","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2938","32599.160090","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2941","32618.780464","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2942","32619.273851","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
